pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
3.68,0,9.68,9664,10144,9987,10086,10616,10483,10231,0,-353,24
4.27,0,12.19,9663,10142,9986,10085,10616,10484,10229,-6,-352,22
5.82,0,13.72,9664,10141,9988,10086,10614,10484,10226,-12,-351,24
4.75,0,10.74,9665,10141,9988,10084,10614,10484,10224,-16,-351,27
2.74,0,11.07,9665,10140,9988,10085,10615,10484,10228,-18,-351,27
3.82,0,12.12,9665,10141,9990,10085,10615,10484,10228,-19,-351,24
6.74,0,12.19,9665,10141,9988,10085,10614,10484,10226,-21,-350,25
9.33,0,12.76,9664,10140,9988,10084,10614,10484,10221,-19,-350,27
11.76,0,13.5,9663,10139,9987,10083,10612,10483,10216,-16,-352,31
14.2,0,11.65,9664,10140,9984,10082,10612,10481,10212,-14,-353,35
14.01,0,9,9664,10141,9983,10082,10613,10480,10210,-9,-355,38
14.21,0,7.02,9661,10141,9982,10082,10613,10480,10212,-3,-355,38
14.12,0,7.4,9662,10143,9983,10082,10615,10480,10213,4,-356,37
11.22,0,9.23,9663,10144,9981,10082,10615,10480,10214,6,-357,36
8.79,0,10.8,9663,10142,9983,10083,10614,10480,10215,6,-356,35
7.07,0,9.33,9663,10141,9984,10084,10614,10481,10216,-2,-355,34
5.66,0,7.13,9664,10142,9986,10084,10615,10483,10221,-5,-354,31
6.04,0,6.9,9665,10142,9985,10085,10615,10482,10225,-7,-353,28
7.34,0,6.54,9665,10144,9986,10085,10615,10483,10227,-7,-353,25
5.62,0,6.73,9665,10143,9986,10086,10616,10483,10229,-4,-353,25
6.82,0,6.74,9663,10143,9987,10086,10616,10483,10230,-5,-354,24
9.87,0,5.53,9665,10144,9986,10085,10616,10483,10229,-5,-352,23
11.88,0,4.95,9664,10145,9985,10084,10616,10482,10226,-1,-355,25
11.17,0,5.44,9664,10145,9983,10085,10617,10482,10224,5,-355,28
10.92,0,6.21,9664,10145,9983,10085,10618,10481,10224,7,-355,29
8.22,0,5.07,9664,10144,9984,10085,10617,10481,10225,7,-355,29
