pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
0,0,0,0,0,0,0,0,0,0,0,-367,0
0,0,0,0,0,0,0,0,0,0,0,-366,0
0,0,0,0,0,0,0,0,0,0,0,-367,0
0,0,0,0,0,0,0,0,0,0,0,-367,0
0,0,0,0,0,0,0,0,0,0,0,-367,1
0,0,0,0,0,0,0,0,0,0,0,-367,1
0,0,0,0,0,0,0,0,0,0,0,-367,0
0,0,0,0,0,0,0,0,0,0,0,-367,0
0,0,0,0,0,0,0,0,0,0,0,-367,0
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.09,0.04,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-367,1
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.05,0.04,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-366,1
-0.05,0.04,-0.05,0,0,0,0,0,0,0,0,-367,1
-0.05,0,-0.05,0,0,0,0,0,0,0,0,-367,0
-0.05,0,-0.05,0,0,0,0,0,0,0,1,-367,0
-0.05,0.04,-0.05,0,0,0,0,0,0,0,1,-367,0
-0.05,0.05,0,0,0,0,0,0,0,0,1,-367,0
-0.09,0.05,0,0,0,0,0,0,0,0,1,-367,0
-0.05,0.04,0,0,0,0,0,0,0,0,1,-367,0
-0.05,0.05,-0.04,0,0,0,0,0,0,0,1,-367,1
-0.05,0,0,0,0,0,0,0,0,0,1,-367,1
-0.05,0,-0.04,0,0,0,0,0,0,0,1,-367,0
-0.05,0.04,-0.09,0,0,0,0,0,0,0,1,-367,0
-0.05,0.09,-0.05,0,0,0,0,0,0,0,1,-367,1
-0.09,0.05,-0.05,0,0,0,0,0,0,0,1,-367,0
-0.05,0.01,-0.05,0,0,0,0,0,0,0,1,-367,1
-0.05,0.04,0,0,0,0,0,0,0,0,1,-367,1
0,0.05,0,0,0,0,0,0,0,0,1,-367,1
0,0.05,-0.05,0,0,0,0,0,0,0,1,-367,0
0.04,0.05,-0.05,0,0,0,0,0,0,0,1,-367,1
0.05,0.05,-0.05,0,0,0,0,0,0,0,1,-367,0
0.05,0,-0.05,0,0,0,0,0,0,0,1,-367,1
0.09,0.04,0,0,0,0,0,0,0,0,1,-367,0
0.1,0.05,0,0,0,0,0,0,0,0,1,-367,1
0.1,0.05,-0.04,0,0,0,0,0,0,0,1,-366,0
0.14,0,0,0,0,0,0,0,0,0,1,-367,1
0.15,0,0,0,0,0,0,0,0,0,1,-367,0
0.24,0,-0.04,0,0,0,0,0,0,0,1,-367,0
0.25,0,-0.04,0,0,0,0,0,0,0,1,-367,0
0.29,0,0,0,0,0,0,0,0,0,0,-367,1
0.38,0,-0.04,0,0,0,0,0,0,0,1,-367,1
0.44,0,0,0,0,0,0,0,0,0,1,-367,0
0.49,0.04,-0.04,0,0,0,0,0,0,0,1,-367,0
0.71,0.05,0,0,0,0,0,0,0,0,1,-367,0
0.96,0,-0.04,0,0,0,0,0,0,0,1,-366,1
1.16,0.04,-0.05,0,0,0,0,0,0,0,1,-367,0
1.31,0.05,-0.05,0,0,0,0,0,0,0,1,-367,0
1.42,0.05,-0.04,0,0,0,0,0,0,0,1,-367,1
1.52,0.05,0,0,0,0,0,0,0,0,1,-367,0
1.66,0.09,0,0,0,0,0,0,0,0,1,-367,0
1.8,0.01,0,0,0,0,0,0,0,0,1,-367,2
1.95,0.05,0,0,0,0,0,0,0,0,2,-367,1
2.14,0.05,0,0,0,0,0,0,0,0,2,-367,1
2.25,0.09,-0.04,0,0,0,0,0,0,0,2,-367,2
2.3,0.05,0,0,0,0,0,0,0,0,2,-367,1
2.35,0.05,0,0,0,0,0,0,0,0,2,-367,2
2.45,0.05,0,0,0,0,0,0,0,0,2,-367,2
2.41,0,0,0,0,0,0,0,0,0,3,-367,3
2.41,0.05,0,0,0,0,0,0,0,0,3,-367,2
2.36,0.09,0,0,0,0,0,0,0,0,3,-367,3
2.32,0.05,0.04,0,0,0,0,0,0,0,3,-367,2
2.36,0.09,0,0,0,0,0,0,0,0,3,-367,2
2.36,0.05,0.04,0,0,0,0,0,0,0,3,-367,2
2.36,0.05,0,0,0,0,0,0,0,0,3,-367,3
2.4,0.05,0,0,0,0,0,0,0,0,3,-367,2
2.45,0.05,0.04,0,0,0,0,0,0,0,3,-367,3
2.46,0.05,0,0,0,0,0,0,0,0,4,-367,3
2.46,0.1,0.04,0,0,0,0,0,0,0,4,-367,2
2.56,0.09,0,0,0,0,0,0,0,0,4,-367,3
2.64,0.1,0.04,0,0,0,0,0,0,0,4,-367,3
2.65,0.1,0.05,0,0,0,0,0,0,0,4,-367,3
2.7,0.1,0,0,0,0,0,0,0,0,4,-367,4
2.7,0.1,0.04,0,0,0,0,0,0,0,4,-367,3
2.75,0.05,0,0,0,0,0,0,0,0,4,-367,4
2.8,0.09,0.04,0,0,0,0,0,0,0,4,-367,3
