pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
3.63,0.25,7.92,0,0,0,0,0,0,0,-10,-366,13
3.73,0.29,7.96,0,0,0,0,0,0,0,-11,-366,13
3.78,0.25,7.88,0,0,0,0,0,0,0,-10,-366,13
3.87,0.25,7.87,0,0,0,0,0,0,0,-11,-366,13
3.97,0.29,7.87,0,0,0,0,0,0,0,-11,-366,13
3.94,0.25,7.82,0,0,0,0,0,0,0,-11,-366,13
3.98,0.25,7.86,0,0,0,0,0,0,0,-11,-366,13
4.04,0.29,7.87,0,0,0,0,0,0,0,-10,-366,13
4.12,0.25,7.87,0,0,0,0,0,0,0,-11,-366,14
4.13,0.25,7.82,0,0,0,0,0,0,0,-11,-366,14
4.22,0.25,7.82,0,0,0,0,0,0,0,-10,-366,15
4.27,0.29,7.86,0,0,0,0,0,0,0,-10,-366,14
4.36,0.29,7.87,0,0,0,0,0,0,0,-10,-366,14
4.46,0.25,7.82,0,0,0,0,0,0,0,-10,-366,14
4.56,0.29,7.86,0,0,0,0,0,0,0,-10,-366,15
4.62,0.29,7.82,0,0,0,0,0,0,0,-10,-366,15
4.66,0.29,7.86,0,0,0,0,0,0,0,-10,-366,15
4.67,0.29,7.82,0,0,0,0,0,0,0,-10,-366,15
4.77,0.29,7.86,0,0,0,0,0,0,0,-10,-367,15
4.81,0.25,7.91,0,0,0,0,0,0,0,-10,-366,16
4.86,0.29,7.87,0,0,0,0,0,0,0,-10,-366,16
4.91,0.29,7.91,0,0,0,0,0,0,0,-10,-366,15
5,0.29,7.91,0,0,0,0,0,0,0,-10,-366,16
5.01,0.29,7.87,0,0,0,0,0,0,0,-10,-366,15
5.1,0.29,7.87,0,0,0,0,0,0,0,-10,-366,16
5.16,0.29,7.91,0,0,0,0,0,0,0,-10,-366,16
5.21,0.29,7.87,0,0,0,0,0,0,0,-10,-366,17
5.26,0.29,7.91,0,0,0,0,0,0,0,-9,-366,16
5.4,0.29,7.91,0,0,0,0,0,0,0,-9,-366,16
5.5,0.34,7.87,0,0,0,0,0,0,0,-9,-366,16
5.55,0.3,7.87,0,0,0,0,0,0,0,-9,-366,16
