pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
0.05,0,-0.05,10664,10136,9943,10071,10588,10434,10233,0,-348,0
-0.05,0,0,10664,10136,9943,10072,10589,10434,10234,0,-347,1
0,0,-0.04,10664,10136,9943,10071,10588,10434,10234,0,-347,1
-0.09,0,0,10664,10136,9942,10072,10588,10434,10234,0,-348,1
-0.01,0,0,10664,10136,9942,10071,10589,10433,10234,0,-347,1
-0.05,0,-0.04,10664,10137,9942,10071,10589,10434,10234,0,-347,0
0,0,-0.04,10664,10137,9942,10073,10589,10434,10233,0,-347,0
-0.05,0,-0.05,10664,10137,9944,10072,10589,10434,10233,0,-347,1
-0.05,0,0,10663,10136,9941,10072,10589,10434,10233,0,-347,1
-0.04,0,-0.05,10664,10137,9943,10072,10589,10434,10234,0,-347,0
0,0,-0.05,10664,10137,9941,10071,10589,10434,10234,0,-347,1
-0.04,0,-0.05,10663,10136,9940,10071,10589,10433,10234,-1,-347,1
-0.05,0,-0.05,10663,10136,9941,10071,10589,10434,10234,0,-347,2
0,0,-0.05,10664,10136,9943,10071,10589,10434,10234,0,-347,1
-0.04,0,-0.09,10664,10137,9943,10072,10588,10434,10234,0,-347,1
-0.05,0,-0.05,10665,10137,9943,10071,10588,10434,10234,0,-347,1
-0.05,0,-0.05,10665,10137,9942,10072,10589,10434,10234,-1,-347,1
-0.05,0,-0.05,10664,10136,9943,10072,10589,10434,10234,0,-346,1
-0.05,0,-0.05,10664,10136,9942,10071,10589,10433,10234,0,-347,1
-0.05,0,-0.09,10664,10136,9941,10071,10589,10434,10234,0,-347,1
-0.05,0,-0.05,10663,10136,9942,10072,10589,10434,10234,0,-346,0
-0.05,0,-0.05,10664,10137,9943,10072,10589,10434,10234,0,-347,1
0,0,-0.09,10664,10137,9943,10072,10589,10434,10233,0,-347,1
-0.09,0,-0.05,10664,10136,9941,10072,10589,10434,10234,0,-347,1
-0.05,0,-0.01,10664,10136,9943,10071,10589,10434,10233,0,-347,1
-0.05,0,-0.04,10663,10137,9943,10072,10589,10434,10234,0,-347,1
-0.05,0,-0.05,10663,10137,9942,10071,10589,10434,10234,0,-347,1
-0.05,0,-0.05,10664,10137,9942,10072,10588,10435,10235,0,-347,0
0,0,-0.05,10664,10136,9943,10072,10589,10433,10234,0,-347,1
-0.05,0,-0.09,10664,10136,9941,10071,10589,10434,10233,0,-346,1
-0.05,0,-0.05,10663,10136,9942,10072,10589,10434,10233,0,-347,1
0,0,-0.05,10664,10137,9944,10071,10588,10433,10234,0,-347,1
-0.04,0,-0.05,10664,10137,9943,10072,10589,10434,10233,0,-347,1
-0.05,0,-0.05,10664,10136,9942,10071,10589,10433,10234,0,-348,1
0,0,-0.05,10664,10136,9942,10072,10589,10434,10234,0,-347,1
-0.04,0,-0.05,10664,10137,9942,10072,10589,10434,10234,-1,-347,1
-0.05,0,-0.05,10664,10136,9942,10072,10589,10433,10234,0,-347,1
-0.05,0,-0.05,10664,10136,9942,10072,10588,10434,10234,0,-347,1
0,0,-0.05,10664,10137,9942,10071,10588,10435,10234,0,-347,1
0,0,-0.05,10664,10137,9943,10072,10588,10434,10234,0,-347,1
-0.04,0,-0.09,10664,10136,9942,10072,10589,10434,10234,-1,-347,1
0,0,-0.05,10664,10136,9943,10072,10588,10434,10234,-1,-347,1
0,0,-0.05,10664,10136,9942,10072,10589,10433,10234,0,-347,1
0.09,0,-0.05,10664,10137,9942,10072,10589,10433,10234,-1,-347,1
0.32,0,-0.05,10663,10136,9943,10072,10589,10433,10234,0,-347,1
0.52,0,-0.05,10664,10136,9942,10072,10589,10434,10234,-1,-347,1
1.2,0,-0.05,10664,10137,9942,10072,10588,10434,10234,0,-347,0
2.29,0,-0.05,10664,10137,9942,10072,10588,10433,10234,0,-347,0
2.88,0,0,10663,10136,9942,10071,10589,10434,10232,-1,-347,1
3.49,0,0,10664,10137,9942,10072,10588,10434,10234,0,-347,2
3.93,0,0,10663,10137,9941,10071,10588,10433,10232,-1,-347,2
4.51,0,0,10664,10137,9941,10071,10588,10433,10233,0,-347,1
5.01,0,0,10664,10136,9942,10071,10588,10433,10232,0,-347,2
4.84,0,0,10664,10137,9941,10070,10589,10433,10232,1,-347,2
4.64,0,0,10663,10138,9940,10070,10588,10433,10231,1,-348,3
4.53,0,0,10664,10137,9940,10070,10588,10433,10230,2,-348,4
4.48,0,0,10663,10138,9940,10070,10588,10433,10231,3,-348,4
4.52,0,0.04,10664,10137,9940,10070,10588,10432,10230,4,-348,5
4.48,0,0.05,10663,10138,9940,10069,10587,10433,10230,4,-349,5
4.57,0,0.05,10664,10137,9940,10069,10587,10432,10230,4,-349,6
