pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
5.18,0.05,7.60,10675,10171,9951,10098,10587,10245,10149,-11.0,-365.0,0.0
5.43,0.14,7.79,10675,10171,9951,10097,10587,10245,10148,-11.0,-365.0,-1.0
5.68,0.10,8.04,10674,10171,9950,10096,10587,10245,10149,-11.0,-366.0,-1.0
5.79,0.14,8.28,10674,10171,9950,10096,10587,10246,10148,-11.0,-366.0,-2.0
6.02,0.15,8.39,10674,10170,9950,10095,10588,10246,10149,-12.0,-366.0,-2.0
6.31,0.15,8.58,10674,10170,9950,10095,10587,10245,10148,-12.0,-366.0,-2.0
6.56,0.15,8.87,10674,10170,9949,10095,10588,10245,10148,-13.0,-366.0,-3.0
6.67,0.10,9.07,10674,10170,9949,10094,10586,10245,10147,-13.0,-366.0,-3.0
6.95,0.14,9.18,10673,10169,9948,10094,10588,10245,10147,-13.0,-367.0,-3.0
7.24,0.10,9.46,10674,10170,9947,10093,10588,10245,10146,-13.0,-367.0,-4.0
7.41,0.14,9.62,10674,10170,9946,10094,10589,10245,10146,-14.0,-367.0,-4.0
7.64,0.15,9.86,10673,10169,9948,10093,10589,10245,10146,-15.0,-367.0,-4.0
7.89,0.15,9.88,10673,10170,9947,10093,10588,10245,10146,-15.0,-367.0,-5.0
8.13,0.15,10.15,10673,10168,9945,10093,10589,10245,10146,-15.0,-367.0,-5.0
8.29,0.15,10.39,10673,10167,9945,10092,10588,10245,10145,-15.0,-368.0,-5.0
8.56,0.10,10.57,10672,10168,9944,10091,10589,10245,10145,-15.0,-368.0,-6.0
9.04,0.23,11.01,10673,10167,9943,10090,10589,10245,10145,-16.0,-368.0,-6.0
9.66,0.82,11.41,10671,10166,9938,10087,10590,10246,10144,-17.0,-368.0,-7.0
10.79,2.29,12.38,10670,10165,9934,10082,10592,10246,10140,-17.0,-368.0,-7.0
12.76,4.43,14.07,10669,10164,9931,10081,10591,10246,10139,-17.0,-369.0,-7.0
13.53,5.18,14.64,10668,10162,9929,10080,10592,10245,10137,-18.0,-369.0,-8.0
14.14,5.74,15.14,10667,10163,9929,10079,10593,10245,10136,-19.0,-369.0,-9.0
14.82,6.28,15.50,10667,10161,9925,10078,10594,10246,10136,-20.0,-370.0,-11.0
15.02,6.60,15.84,10668,10162,9927,10076,10593,10245,10136,-22.0,-372.0,-12.0
15.48,6.94,16.01,10666,10160,9925,10075,10594,10246,10134,-22.0,-373.0,-13.0
16.06,7.42,16.47,10666,10160,9923,10074,10595,10247,10133,-22.0,-374.0,-13.0
16.56,7.78,15.54,10665,10160,9922,10073,10595,10245,10133,-23.0,-374.0,-13.0
17.05,8.26,15.80,10664,10160,9920,10072,10595,10246,10132,-23.0,-374.0,-13.0
17.46,8.66,16.14,10665,10160,9918,10071,10595,10246,10131,-23.0,-375.0,-13.0
17.85,9.05,16.66,10664,10159,9916,10071,10596,10246,10132,-23.0,-376.0,-14.0
17.27,8.74,15.51,10663,10159,9916,10069,10596,10246,10131,-23.0,-376.0,-14.0
17.04,8.57,15.58,10663,10157,9915,10069,10596,10245,10131,-22.0,-377.0,-14.0
17.76,9.13,16.20,10662,10159,9915,10068,10595,10247,10130,-22.0,-377.0,-14.0
17.62,9.05,16.18,10662,10158,9913,10067,10596,10246,10130,-22.0,-377.0,-15.0
17.47,8.87,15.95,10662,10158,9914,10067,10597,10246,10130,-21.0,-378.0,-15.0
17.84,8.70,15.73,10661,10158,9914,10067,10597,10245,10130,-21.0,-378.0,-15.0
17.62,8.61,15.16,10661,10158,9913,10066,10596,10246,10130,-21.0,-379.0,-15.0
17.47,8.56,14.66,10661,10158,9914,10066,10597,10245,10130,-21.0,-379.0,-16.0
17.72,8.51,14.08,10660,10158,9913,10066,10597,10246,10129,-21.0,-379.0,-16.0
17.66,8.46,13.49,10660,10158,9912,10066,10597,10246,10129,-21.0,-379.0,-16.0
17.52,8.41,13.03,10660,10158,9911,10066,10597,10247,10130,-20.0,-379.0,-16.0
17.37,8.41,12.72,10660,10158,9910,10066,10598,10246,10130,-20.0,-379.0,-16.0
