11.06,0,9.52,-4.35000000000036,-7.75,-7.95000000000073,-12.7999999999993,-10.7999999999993,-7.10000000000036,-55.5,1,-355,30
12.36,0,12.29,-4.35000000000036,-8.75,-9.95000000000073,-12.7999999999993,-11.7999999999993,-7.10000000000036,-60.5,1,-355,32
11.86,0,13.92,-5.35000000000036,-9.75,-7.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-64.5,-1,-355,35
11.7,0,13.04,-4.35000000000036,-10.75,-8.95000000000073,-14.7999999999993,-14.7999999999993,-7.10000000000036,-66.5,-5,-356,38
13.03,0,10.92,-4.35000000000036,-10.75,-8.95000000000073,-14.7999999999993,-14.7999999999993,-8.10000000000036,-66.5,-7,-355,39
13.59,0,9.17,-4.35000000000036,-9.75,-9.95000000000073,-14.7999999999993,-13.7999999999993,-8.10000000000036,-66.5,-6,-355,39
10.89,0,11,-4.35000000000036,-9.75,-9.95000000000073,-15.7999999999993,-13.7999999999993,-7.10000000000036,-65.5,-1,-356,39
9.09,0,13.8,-4.35000000000036,-10.75,-7.95000000000073,-12.7999999999993,-13.7999999999993,-7.10000000000036,-63.5,-2,-356,37
10.88,0,15.46,-4.35000000000036,-10.75,-7.95000000000073,-14.7999999999993,-14.7999999999993,-7.10000000000036,-65.5,-7,-354,37
12.75,0,16.02,-4.35000000000036,-11.75,-7.95000000000073,-15.7999999999993,-15.7999999999993,-7.10000000000036,-69.5,-12,-354,38
12.25,0,13.24,-4.35000000000036,-12.75,-7.95000000000073,-14.7999999999993,-16.7999999999993,-6.10000000000036,-71.5,-13,-355,42
12.01,0,10.85,-3.35000000000036,-12.75,-8.95000000000073,-15.7999999999993,-15.7999999999993,-6.10000000000036,-69.5,-12,-355,42
9.55,0,10.06,-4.35000000000036,-10.75,-9.95000000000073,-14.7999999999993,-15.7999999999993,-7.10000000000036,-66.5,-9,-355,40
7.76,0,10.11,-2.35000000000036,-9.75,-7.95000000000073,-13.7999999999993,-13.7999999999993,-7.10000000000036,-62.5,-7,-355,37
9.14,0,7.75,-4.35000000000036,-9.75,-7.95000000000073,-13.7999999999993,-12.7999999999993,-6.10000000000036,-59.5,-9,-354,34
11.28,0,6.38,-4.35000000000036,-9.75,-7.95000000000073,-12.7999999999993,-12.7999999999993,-7.10000000000036,-57.5,-7,-354,32
11.26,0,4.28,-4.35000000000036,-8.75,-8.95000000000073,-11.7999999999993,-10.7999999999993,-7.10000000000036,-57.5,-2,-355,32
11.54,0,3.87,-2.35000000000036,-6.75,-10.9500000000007,-11.7999999999993,-9.79999999999927,-7.10000000000036,-54.5,4,-355,31
11.95,0,2.33,-3.35000000000036,-5.75,-10.9500000000007,-10.7999999999993,-9.79999999999927,-7.10000000000036,-52.5,8,-355,29
12.36,0,1.51,-3.35000000000036,-3.75,-10.9500000000007,-10.7999999999993,-7.79999999999927,-6.10000000000036,-51.5,12,-356,29
10.08,0,2.1,-2.35000000000036,-4.75,-10.9500000000007,-9.79999999999927,-7.79999999999927,-7.10000000000036,-47.5,17,-356,28
7.91,0,3.88,-2.35000000000036,-2.75,-8.95000000000073,-8.79999999999927,-6.79999999999927,-7.10000000000036,-44.5,16,-355,26
10.88,0,5.04,-2.35000000000036,-3.75,-7.95000000000073,-9.79999999999927,-7.79999999999927,-6.10000000000036,-46.5,12,-355,24
13.38,0,5.43,-3.35000000000036,-4.75,-9.95000000000073,-10.7999999999993,-8.79999999999927,-7.10000000000036,-50.5,11,-355,25
13.6,0,6.61,-3.35000000000036,-5.75,-9.95000000000073,-10.7999999999993,-8.79999999999927,-7.10000000000036,-52.5,12,-356,29
13.33,0,7.65,-4.35000000000036,-5.75,-9.95000000000073,-11.7999999999993,-9.79999999999927,-8.10000000000036,-56.5,13,-357,31
13.37,0,8.44,-3.35000000000036,-5.75,-10.9500000000007,-13.7999999999993,-10.7999999999993,-8.10000000000036,-58.5,12,-356,33
14.04,0,8.7,-4.35000000000036,-6.75,-10.9500000000007,-11.7999999999993,-10.7999999999993,-8.10000000000036,-60.5,9,-357,34
17.51,0,11.79,-4.35000000000036,-7.75,-10.9500000000007,-13.7999999999993,-11.7999999999993,-8.10000000000036,-63.5,10,-357,35
18.76,0,14.54,-5.35000000000036,-9.75,-12.9500000000007,-15.7999999999993,-12.7999999999993,-9.10000000000036,-70.5,8,-357,40
18.53,0,17.2,-7.35000000000036,-10.75,-13.9500000000007,-16.7999999999993,-15.7999999999993,-10.1000000000004,-76.5,7,-359,45
18.6,0,17.35,-5.35000000000036,-11.75,-13.9500000000007,-17.7999999999993,-16.7999999999993,-10.1000000000004,-79.5,2,-359,49
15.86,0,15.68,-5.35000000000036,-12.75,-12.9500000000007,-17.7999999999993,-16.7999999999993,-12.1000000000004,-81.5,-1,-358,52
13.17,0,16.03,-5.35000000000036,-13.75,-12.9500000000007,-17.7999999999993,-16.7999999999993,-10.1000000000004,-79.5,-2,-358,52
14.9,0,14.02,-5.35000000000036,-12.75,-11.9500000000007,-18.7999999999993,-16.7999999999993,-9.10000000000036,-78.5,-8,-357,49
15.1,0,11.69,-5.35000000000036,-12.75,-11.9500000000007,-15.7999999999993,-16.7999999999993,-9.10000000000036,-76.5,-8,-356,47
12.1,0,9.88,-4.35000000000036,-10.75,-10.9500000000007,-15.7999999999993,-15.7999999999993,-9.10000000000036,-72.5,-4,-357,46
10.74,0,9.88,-7.35000000000036,-10.75,-9.95000000000073,-15.7999999999993,-13.7999999999993,-9.10000000000036,-69.5,-2,-356,42
10.72,0,7.42,-4.35000000000036,-9.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-65.5,-2,-357,39
11.16,0,5.55,-4.35000000000036,-7.75,-9.95000000000073,-12.7999999999993,-11.7999999999993,-8.10000000000036,-62.5,1,-356,36
8.76,0,6.04,-3.35000000000036,-7.75,-10.9500000000007,-12.7999999999993,-11.7999999999993,-7.10000000000036,-56.5,4,-357,33
6.97,0,6.04,-4.35000000000036,-6.75,-7.95000000000073,-11.7999999999993,-9.79999999999927,-7.10000000000036,-52.5,5,-355,30
5.3,0,6.85,-3.35000000000036,-5.75,-6.95000000000073,-9.79999999999927,-9.79999999999927,-5.10000000000036,-48.5,3,-354,27
3.68,0,9.68,-3.35000000000036,-6.75,-4.95000000000073,-9.79999999999927,-10.7999999999993,-5.10000000000036,-45.5,0,-353,24
4.27,0,12.19,-4.35000000000036,-8.75,-5.95000000000073,-10.7999999999993,-10.7999999999993,-4.10000000000036,-47.5,-6,-352,22
5.82,0,13.72,-3.35000000000036,-9.75,-3.95000000000073,-9.79999999999927,-12.7999999999993,-4.10000000000036,-50.5,-12,-351,24
4.75,0,10.74,-2.35000000000036,-9.75,-3.95000000000073,-11.7999999999993,-12.7999999999993,-4.10000000000036,-52.5,-16,-351,27
2.74,0,11.07,-2.35000000000036,-10.75,-3.95000000000073,-10.7999999999993,-11.7999999999993,-4.10000000000036,-48.5,-18,-351,27
3.82,0,12.12,-2.35000000000036,-9.75,-1.95000000000073,-10.7999999999993,-11.7999999999993,-4.10000000000036,-48.5,-19,-351,24
6.74,0,12.19,-2.35000000000036,-9.75,-3.95000000000073,-10.7999999999993,-12.7999999999993,-4.10000000000036,-50.5,-21,-350,25
9.33,0,12.76,-3.35000000000036,-10.75,-3.95000000000073,-11.7999999999993,-12.7999999999993,-4.10000000000036,-55.5,-19,-350,27
11.76,0,13.5,-4.35000000000036,-11.75,-4.95000000000073,-12.7999999999993,-14.7999999999993,-5.10000000000036,-60.5,-16,-352,31
14.2,0,11.65,-3.35000000000036,-10.75,-7.95000000000073,-13.7999999999993,-14.7999999999993,-7.10000000000036,-64.5,-14,-353,35
14.01,0,9,-3.35000000000036,-9.75,-8.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-66.5,-9,-355,38
14.21,0,7.02,-6.35000000000036,-9.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-64.5,-3,-355,38
14.12,0,7.4,-5.35000000000036,-7.75,-8.95000000000073,-13.7999999999993,-11.7999999999993,-8.10000000000036,-63.5,4,-356,37
11.22,0,9.23,-4.35000000000036,-6.75,-10.9500000000007,-13.7999999999993,-11.7999999999993,-8.10000000000036,-62.5,6,-357,36
8.79,0,10.8,-4.35000000000036,-8.75,-8.95000000000073,-12.7999999999993,-12.7999999999993,-8.10000000000036,-61.5,6,-356,35
7.07,0,9.33,-4.35000000000036,-9.75,-7.95000000000073,-11.7999999999993,-12.7999999999993,-7.10000000000036,-60.5,-2,-355,34
5.66,0,7.13,-3.35000000000036,-8.75,-5.95000000000073,-11.7999999999993,-11.7999999999993,-5.10000000000036,-55.5,-5,-354,31
6.04,0,6.9,-2.35000000000036,-8.75,-6.95000000000073,-10.7999999999993,-11.7999999999993,-6.10000000000036,-51.5,-7,-353,28
7.34,0,6.54,-2.35000000000036,-6.75,-5.95000000000073,-10.7999999999993,-11.7999999999993,-5.10000000000036,-49.5,-7,-353,25
5.62,0,6.73,-2.35000000000036,-7.75,-5.95000000000073,-9.79999999999927,-10.7999999999993,-5.10000000000036,-47.5,-4,-353,25
6.82,0,6.74,-4.35000000000036,-7.75,-4.95000000000073,-9.79999999999927,-10.7999999999993,-5.10000000000036,-46.5,-5,-354,24
9.87,0,5.53,-2.35000000000036,-6.75,-5.95000000000073,-10.7999999999993,-10.7999999999993,-5.10000000000036,-47.5,-5,-352,23
11.88,0,4.95,-3.35000000000036,-5.75,-6.95000000000073,-11.7999999999993,-10.7999999999993,-6.10000000000036,-50.5,-1,-355,25
11.17,0,5.44,-3.35000000000036,-5.75,-8.95000000000073,-10.7999999999993,-9.79999999999927,-6.10000000000036,-52.5,5,-355,28
10.92,0,6.21,-3.35000000000036,-5.75,-8.95000000000073,-10.7999999999993,-8.79999999999927,-7.10000000000036,-52.5,7,-355,29
8.22,0,5.07,-3.35000000000036,-6.75,-7.95000000000073,-10.7999999999993,-9.79999999999927,-7.10000000000036,-51.5,7,-355,29
6.52,0,3.18,-2.35000000000036,-5.75,-6.95000000000073,-9.79999999999927,-9.79999999999927,-5.10000000000036,-46.5,6,-355,27
4.28,0,4.52,-3.35000000000036,-4.75,-7.95000000000073,-8.79999999999927,-7.79999999999927,-5.10000000000036,-40.5,6,-354,23
2.68,0,7.27,-2.35000000000036,-4.75,-4.95000000000073,-6.79999999999927,-8.79999999999927,-4.10000000000036,-36.5,2,-353,20
4.07,0,9.73,-2.35000000000036,-6.75,-2.95000000000073,-8.79999999999927,-8.79999999999927,-3.10000000000036,-38.5,-4,-351,18
4.29,0,12.48,-2.35000000000036,-8.75,-3.95000000000073,-8.79999999999927,-11.7999999999993,-3.10000000000036,-43.5,-10,-351,20
1.98,0,14.11,-2.35000000000036,-9.75,-1.95000000000073,-10.7999999999993,-11.7999999999993,-3.10000000000036,-48.5,-14,-351,23
0.97,0,14,-2.35000000000036,-10.75,-2.95000000000073,-9.79999999999927,-12.7999999999993,-2.10000000000036,-47.5,-22,-350,25
2.39,0,11.47,-2.35000000000036,-11.75,0.0499999999992724,-10.7999999999993,-13.7999999999993,-2.10000000000036,-46.5,-28,-348,24
4.66,0,8.9,-3.35000000000036,-10.75,-2.95000000000073,-10.7999999999993,-12.7999999999993,-2.10000000000036,-47.5,-27,-348,24
5.52,0,6.69,-2.35000000000036,-9.75,-1.95000000000073,-9.79999999999927,-11.7999999999993,-3.10000000000036,-45.5,-22,-349,23
6.9,0,5.13,-2.35000000000036,-8.75,-2.95000000000073,-9.79999999999927,-10.7999999999993,-3.10000000000036,-43.5,-16,-351,23
9.77,0,6.65,-2.35000000000036,-6.75,-5.95000000000073,-9.79999999999927,-9.79999999999927,-4.10000000000036,-46.5,-9,-352,22
11.75,0,9.32,-4.35000000000036,-7.75,-6.95000000000073,-10.7999999999993,-10.7999999999993,-5.10000000000036,-51.5,-4,-353,24
11.22,0,11.75,-3.35000000000036,-8.75,-6.95000000000073,-12.7999999999993,-12.7999999999993,-7.10000000000036,-56.5,-2,-354,29
11.11,0,13.37,-2.35000000000036,-9.75,-6.95000000000073,-12.7999999999993,-12.7999999999993,-7.10000000000036,-60.5,-4,-355,32
10.97,0,11.02,-4.35000000000036,-10.75,-7.95000000000073,-13.7999999999993,-13.7999999999993,-7.10000000000036,-62.5,-7,-355,35
10.82,0,8.51,-3.35000000000036,-9.75,-8.95000000000073,-12.7999999999993,-12.7999999999993,-7.10000000000036,-61.5,-8,-355,36
10.76,0,8.05,-5.35000000000036,-8.75,-8.95000000000073,-11.7999999999993,-12.7999999999993,-7.10000000000036,-60.5,-6,-355,35
11.21,0,8.25,-5.35000000000036,-7.75,-7.95000000000073,-11.7999999999993,-11.7999999999993,-7.10000000000036,-58.5,-3,-355,33
8.99,0,9.8,-3.35000000000036,-8.75,-8.95000000000073,-11.7999999999993,-12.7999999999993,-7.10000000000036,-58.5,-1,-355,33
7.73,0,11.29,-6.35000000000036,-8.75,-6.95000000000073,-12.7999999999993,-12.7999999999993,-6.10000000000036,-58.5,-2,-355,32
7.42,0,9.54,-3.35000000000036,-9.75,-5.95000000000073,-12.7999999999993,-12.7999999999993,-6.10000000000036,-56.5,-7,-354,32
7.52,0,7.21,-3.35000000000036,-8.75,-6.95000000000073,-11.7999999999993,-12.7999999999993,-5.10000000000036,-54.5,-10,-353,31
7.37,0,7.76,-3.35000000000036,-8.75,-8.95000000000073,-10.7999999999993,-11.7999999999993,-6.10000000000036,-53.5,-8,-354,29
7.23,0,7.81,-3.35000000000036,-7.75,-6.95000000000073,-10.7999999999993,-11.7999999999993,-6.10000000000036,-51.5,-6,-354,27
9.4,0,8.51,-3.35000000000036,-8.75,-5.95000000000073,-10.7999999999993,-11.7999999999993,-5.10000000000036,-51.5,-6,-353,27
12.25,0,10.81,-3.35000000000036,-8.75,-6.95000000000073,-13.7999999999993,-11.7999999999993,-6.10000000000036,-55.5,-6,-354,28
12.64,0,11.57,-3.35000000000036,-8.75,-7.95000000000073,-12.7999999999993,-12.7999999999993,-7.10000000000036,-62.5,-4,-355,32
12.63,0,11.2,-3.35000000000036,-9.75,-8.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-65.5,-4,-356,36
12.68,0,11.92,-6.35000000000036,-9.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-65.5,-4,-357,37
12.69,0,12.07,-5.35000000000036,-10.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-67.5,-4,-357,38
10.57,0,10.38,-5.35000000000036,-10.75,-8.95000000000073,-13.7999999999993,-14.7999999999993,-8.10000000000036,-67.5,-5,-357,39
8.65,0,7.92,-4.35000000000036,-9.75,-7.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-62.5,-6,-355,38
9.04,0,5.79,-3.35000000000036,-9.75,-7.95000000000073,-12.7999999999993,-11.7999999999993,-7.10000000000036,-57.5,-6,-354,34
9.09,0,4.35,-3.35000000000036,-6.75,-7.95000000000073,-10.7999999999993,-11.7999999999993,-7.10000000000036,-53.5,-3,-354,31
8.42,0,5.29,-3.35000000000036,-5.75,-7.95000000000073,-10.7999999999993,-9.79999999999927,-7.10000000000036,-51.5,3,-355,28
8.96,0,8.05,-3.35000000000036,-6.75,-6.95000000000073,-10.7999999999993,-10.7999999999993,-6.10000000000036,-51.5,3,-354,27
12.4,0,10.96,-3.35000000000036,-7.75,-7.95000000000073,-11.7999999999993,-11.7999999999993,-7.10000000000036,-56.5,2,-354,27
13.96,0,12.27,-3.35000000000036,-9.75,-7.95000000000073,-13.7999999999993,-12.7999999999993,-8.10000000000036,-63.5,0,-355,32
10.99,0,11.23,-4.35000000000036,-9.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-66.5,-2,-357,37
9.28,0,10.37,-4.35000000000036,-9.75,-8.95000000000073,-13.7999999999993,-14.7999999999993,-8.10000000000036,-64.5,-4,-356,37
10.28,0,10.43,-4.35000000000036,-10.75,-7.95000000000073,-12.7999999999993,-13.7999999999993,-8.10000000000036,-62.5,-6,-356,35
12.04,0,10.34,-4.35000000000036,-10.75,-8.95000000000073,-14.7999999999993,-13.7999999999993,-8.10000000000036,-63.5,-5,-355,35
12.51,0,7.75,-5.35000000000036,-9.75,-8.95000000000073,-12.7999999999993,-12.7999999999993,-8.10000000000036,-63.5,-5,-355,36
12.7,0,6.72,-4.35000000000036,-8.75,-9.95000000000073,-13.7999999999993,-12.7999999999993,-8.10000000000036,-62.5,0,-356,36
10.84,0,7.27,-4.35000000000036,-7.75,-9.95000000000073,-12.7999999999993,-11.7999999999993,-8.10000000000036,-61.5,4,-356,35
10.86,0,7.51,-4.35000000000036,-7.75,-8.95000000000073,-12.7999999999993,-11.7999999999993,-7.10000000000036,-59.5,3,-356,33
12.97,0,10.3,-3.35000000000036,-7.75,-8.95000000000073,-12.7999999999993,-11.7999999999993,-8.10000000000036,-60.5,4,-357,33
13.93,0,11.18,-4.35000000000036,-8.75,-10.9500000000007,-14.7999999999993,-13.7999999999993,-8.10000000000036,-65.5,2,-356,35
12.46,0,9.78,-5.35000000000036,-9.75,-11.9500000000007,-14.7999999999993,-13.7999999999993,-8.10000000000036,-66.5,2,-357,38
11.54,0,7.85,-3.35000000000036,-8.75,-9.95000000000073,-14.7999999999993,-13.7999999999993,-9.10000000000036,-65.5,1,-358,38
14.27,0,9.6,-4.35000000000036,-9.75,-9.95000000000073,-13.7999999999993,-12.7999999999993,-8.10000000000036,-65.5,1,-356,36
15.99,0,11.74,-4.35000000000036,-8.75,-10.9500000000007,-14.7999999999993,-13.7999999999993,-9.10000000000036,-69.5,3,-356,37
17.52,0,11.96,-5.35000000000036,-8.75,-11.9500000000007,-15.7999999999993,-14.7999999999993,-10.1000000000004,-72.5,3,-357,41
17.17,0,11.57,-5.35000000000036,-9.75,-12.9500000000007,-15.7999999999993,-15.7999999999993,-11.1000000000004,-74.5,5,-358,44
13.89,0,9.79,-4.35000000000036,-10.75,-12.9500000000007,-15.7999999999993,-14.7999999999993,-11.1000000000004,-73.5,6,-359,45
12.76,0,7.86,-5.35000000000036,-9.75,-11.9500000000007,-15.7999999999993,-14.7999999999993,-9.10000000000036,-71.5,4,-358,43
15.79,0,6.02,-4.35000000000036,-9.75,-11.9500000000007,-14.7999999999993,-12.7999999999993,-10.1000000000004,-67.5,5,-357,40
17.13,0,5.98,-5.35000000000036,-6.75,-11.9500000000007,-15.7999999999993,-11.7999999999993,-11.1000000000004,-67.5,9,-358,39
16.67,0,7.51,-4.35000000000036,-6.75,-12.9500000000007,-13.7999999999993,-11.7999999999993,-10.1000000000004,-68.5,14,-358,40
16.43,0,10.47,-5.35000000000036,-7.75,-12.9500000000007,-14.7999999999993,-12.7999999999993,-11.1000000000004,-70.5,15,-358,40
13,0,12.26,-4.35000000000036,-8.75,-12.9500000000007,-15.7999999999993,-13.7999999999993,-10.1000000000004,-71.5,13,-359,42
11.09,0,11.47,-6.35000000000036,-9.75,-11.9500000000007,-14.7999999999993,-14.7999999999993,-11.1000000000004,-71.5,6,-358,42
12.41,0,10.18,-5.35000000000036,-10.75,-10.9500000000007,-15.7999999999993,-14.7999999999993,-9.10000000000036,-70.5,0,-356,40
13.19,0,7.91,-6.35000000000036,-9.75,-13.9500000000007,-14.7999999999993,-13.7999999999993,-9.10000000000036,-70.5,-1,-357,40
10.51,0,8.49,-5.35000000000036,-7.75,-9.95000000000073,-13.7999999999993,-13.7999999999993,-8.10000000000036,-66.5,4,-357,39
9.61,0,8.56,-4.35000000000036,-8.75,-9.95000000000073,-13.7999999999993,-12.7999999999993,-8.10000000000036,-63.5,2,-356,37
11.78,0,7.42,-4.35000000000036,-8.75,-8.95000000000073,-13.7999999999993,-12.7999999999993,-9.10000000000036,-62.5,1,-357,34
11.91,0,7.06,-4.35000000000036,-7.75,-9.95000000000073,-12.7999999999993,-12.7999999999993,-8.10000000000036,-62.5,2,-356,34
12.07,0,4.62,-4.35000000000036,-6.75,-10.9500000000007,-13.7999999999993,-11.7999999999993,-9.10000000000036,-61.5,5,-357,34
13.65,0,3.03,-4.35000000000036,-5.75,-11.9500000000007,-11.7999999999993,-10.7999999999993,-8.10000000000036,-57.5,9,-356,33
14.87,0,4.15,-4.35000000000036,-5.75,-10.9500000000007,-12.7999999999993,-10.7999999999993,-9.10000000000036,-57.5,13,-357,32
15.66,0,6.21,-3.35000000000036,-4.75,-12.9500000000007,-12.7999999999993,-9.79999999999927,-9.10000000000036,-60.5,17,-357,33
12.35,0,5.85,-4.35000000000036,-5.75,-12.9500000000007,-13.7999999999993,-10.7999999999993,-10.1000000000004,-61.5,17,-359,36
10.26,0,5.71,-4.35000000000036,-5.75,-11.9500000000007,-12.7999999999993,-9.79999999999927,-9.10000000000036,-59.5,16,-358,34
9.87,0,5.61,-4.35000000000036,-5.75,-9.95000000000073,-11.7999999999993,-10.7999999999993,-8.10000000000036,-56.5,11,-357,33
9.53,0,5.6,-4.35000000000036,-6.75,-8.95000000000073,-10.7999999999993,-9.79999999999927,-8.10000000000036,-55.5,10,-357,30
7.37,0,5.56,-3.35000000000036,-5.75,-8.95000000000073,-11.7999999999993,-9.79999999999927,-7.10000000000036,-51.5,8,-356,29
5.76,0,5.51,-3.35000000000036,-5.75,-9.95000000000073,-10.7999999999993,-10.7999999999993,-6.10000000000036,-49.5,6,-355,28
7.44,0,5.55,-3.35000000000036,-5.75,-6.95000000000073,-10.7999999999993,-9.79999999999927,-6.10000000000036,-46.5,2,-354,25
9.98,0,6.05,-5.35000000000036,-5.75,-7.95000000000073,-9.79999999999927,-9.79999999999927,-6.10000000000036,-48.5,1,-354,24
9.96,0,9.36,-3.35000000000036,-7.75,-7.95000000000073,-11.7999999999993,-10.7999999999993,-7.10000000000036,-52.5,4,-354,26
11.07,0,11.43,-4.35000000000036,-8.75,-8.95000000000073,-12.7999999999993,-11.7999999999993,-7.10000000000036,-57.5,3,-356,29
8.89,0,10.58,-6.35000000000036,-9.75,-8.95000000000073,-12.7999999999993,-12.7999999999993,-8.10000000000036,-60.5,0,-355,33
7.33,0,10.23,-4.35000000000036,-8.75,-8.95000000000073,-12.7999999999993,-12.7999999999993,-8.10000000000036,-60.5,-5,-356,33
