pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
0.20,-0.00,-0.05,10650,10214,9867,10042,10525,10179,10070,1.0,-364.0,0.0
0.15,-0.00,-0.05,10650,10213,9868,10041,10524,10178,10069,1.0,-364.0,0.0
0.19,-0.00,-0.05,10650,10214,9865,10041,10524,10178,10069,1.0,-364.0,0.0
0.15,-0.00,-0.00,10650,10214,9868,10041,10525,10179,10070,1.0,-364.0,0.0
0.15,-0.00,-0.04,10650,10214,9867,10041,10525,10179,10070,1.0,-364.0,0.0
0.15,-0.00,-0.09,10650,10214,9866,10042,10524,10177,10069,1.0,-364.0,0.0
0.15,-0.00,-0.10,10650,10214,9866,10042,10524,10177,10069,1.0,-364.0,0.0
0.15,-0.00,-0.10,10650,10215,9868,10041,10524,10178,10068,1.0,-364.0,0.0
0.15,-0.00,-0.04,10650,10213,9867,10041,10524,10177,10069,1.0,-364.0,0.0
0.15,-0.00,-0.00,10649,10214,9866,10041,10524,10178,10069,1.0,-364.0,0.0
0.15,-0.04,-0.04,10649,10214,9866,10041,10524,10178,10069,1.0,-364.0,0.0
0.19,0.04,-0.05,10650,10214,9866,10042,10524,10178,10069,1.0,-364.0,0.0
0.20,0.00,-0.05,10650,10213,9867,10041,10524,10178,10068,1.0,-364.0,0.0
0.20,-0.04,-0.05,10650,10213,9867,10041,10525,10179,10069,1.0,-364.0,0.0
0.15,-0.05,-0.05,10650,10214,9866,10041,10525,10178,10069,1.0,-364.0,0.0
0.19,-0.00,-0.05,10650,10214,9867,10041,10525,10179,10069,1.0,-364.0,0.0
0.20,-0.04,-0.05,10650,10214,9868,10042,10525,10178,10069,1.0,-364.0,-1.0
15,-0.20,,10650,10214,9867,10041,10525,10178,10069,1.0,-364.0,0.0
0.10,-0.15,-0.20,10650,10214,9867,10042,10525,10178,10068,1.0,-363.0,0.0
0.10,-0.15,-0.20,10650,10214,9866,10040,10525,10178,10069,1.0,-364.0,0.0
0.10,-0.15,-0.15,10650,10214,9868,10041,10525,10178,10070,1.0,-364.0,0.0
0.10,-0.15,-0.19,10650,10214,9866,10042,10525,10178,10069,1.0,-364.0,0.0
0.10,-0.15,-0.24,10650,10214,9867,10042,10524,10177,10069,1.0,-364.0,0.0
0.10,-0.15,-0.20,10650,10213,9866,10042,10525,10177,10069,1.0,-364.0,0.0
0.10,-0.10,-0.20,10650,10214,9866,10041,10525,10178,10069,1.0,-364.0,0.0
0.10,-0.14,-0.20,10649,10213,9867,10041,10524,10178,10068,1.0,-364.0,0.0
0.10,-0.15,-0.20,10650,10214,9868,10040,10525,10178,10069,1.0,-364.0,-1.0
5,-0.10,,10650,10213,9867,10041,10525,10177,10068,1.0,-364.0,0.0
0.20,-0.15,-0.05,10650,10213,9867,10042,10525,10177,10068,1.0,-364.0,0.0
0.15,-0.15,-0.09,10649,10214,9867,10042,10525,10178,10069,1.0,-364.0,0.0
0.19,-0.15,-0.05,10650,10214,9867,10042,10524,10178,10067,1.0,-364.0,0.0
0.20,-0.15,-0.05,10650,10214,9867,10042,10524,10178,10067,1.0,-364.0,0.0
0.20,-0.15,-0.09,10649,10214,9866,10042,10525,10179,10067,1.0,-364.0,0.0
0.20,-0.10,-0.09,10650,10214,9867,10041,10525,10178,10069,1.0,-364.0,0.0
0.20,-0.10,-0.10,10650,10213,9865,10041,10524,10178,10068,1.0,-364.0,0.0
0.20,-0.10,-0.10,10650,10214,9867,10041,10525,10179,10069,1.0,-364.0,0.0
0.20,-0.10,-0.10,10650,10213,9867,10041,10525,10178,10068,1.0,-364.0,0.0
0.10,-0.05,,10650,10213,9866,10041,10525,10178,10069,1.0,-364.0,0.0
0.25,-0.05,-0.09,10649,10214,9866,10040,10524,10179,10069,1.0,-364.0,0.0
